495,10
496,10
497,503
498,2
499,195.5
500,48.5
501,0
502,28
503,7.5
504,0
505,180.5
506,2
507,6
508,19.5
509,30.5
510,17
511,59.5
512,14
513,10
514,589.5
515,6
516,159
517,0
518,33.5
519,0.5
520,0
521,245
522,26.5
523,223
524,11
525,27.5
526,26
527,6
528,6
529,6
530,6
531,11
532,6
533,6
534,42
535,232
536,3.5
537,479.5
538,40
539,0
540,0
541,2
542,130
543,2
544,2
545,12
546,4
547,6
548,2
549,7
550,2
551,43.5
552,11
553,10
554,22
555,6
556,109.5
557,2
558,0
559,2
560,23
561,36.5
562,548.5
563,6
564,41.5
565,6
566,84.5
567,60.5
568,6
569,8.5
570,4
571,159
572,41
573,87.5
574,19.5
575,1.5
576,2
577,53.5
578,2
579,2
580,2
581,2
582,0
583,0
584,4
585,136.5
586,6
587,7
588,14
589,7
590,0
591,41
592,10
593,80.5
594,110
595,10
596,10
597,55.5
598,34
599,0
600,2
601,2
602,6
603,77.5
604,6
605,44
606,6
607,65.5
608,19
609,14
610,6
611,6
612,22.5
613,0
614,2
615,0
616,63.5
617,9
618,2
619,2
620,5.5
621,2
622,2
623,2
624,4.5
625,2
626,305
627,165.5
628,6
629,47.5
630,6
631,25.5
632,33
633,7
634,10
635,34.5
636,36.5
637,6
638,44
639,8
640,0
641,2
642,2
643,4
644,16.5
645,0
646,191.5
647,22.5
648,15.5
649,6
650,24
651,19
652,15.5
653,403.5
654,1.5
655,855
656,11
657,8
658,2
659,0
660,13.5
661,2
662,176
663,68
664,9
665,268.5
666,98
667,193
668,6
669,6
670,2
671,6
672,29.5
673,8.5
674,80.5
675,56
676,2
677,1.5
678,0
679,0
680,4
681,2
682,0
683,6
684,6
685,6
686,19
687,33.5
688,10
689,34
690,6
691,4
692,6
693,0
694,80.5
695,0
696,36
697,0
698,27
699,2
700,2
701,2
702,25
703,2
704,2
705,0
706,59
707,2
708,91
709,6
710,192.5
711,32.5
712,16.5
713,10
714,259
715,120
716,4
717,8.5
718,4
719,19
720,26
721,92.5
722,2
723,0
724,2
725,2
726,2
727,2
728,0.5
729,0
730,2
731,0
732,2
733,82
734,11.5
735,2
736,35
737,46
738,6
739,6
740,13.5
741,187
742,323.5
743,363
744,6
745,17
746,124
747,2
748,0
749,0
750,2
751,2
752,2
753,2
754,4
755,2
756,5.5
757,4
758,67.5
759,93
760,111
761,6
762,133
763,6
764,75
765,6
766,15.5
767,41
768,44
769,2
770,143.5
771,47
772,12
773,6
774,25
775,2
776,10
777,2
778,0
779,2
780,0
781,6
782,27
783,6
784,9
785,2
786,9
787,14
788,40.5
789,188
790,6
791,19.5
792,39.5
793,152
794,2
795,2
796,6
797,10
798,12
799,89.5
800,2
801,19.5
802,6
803,42
804,115.5
805,0
806,0
807,2
808,2
809,2
810,68
811,2
812,29.5
813,4
814,2
815,4
816,6
817,4
818,91.5
819,73.5
820,4
821,12
822,80.5
823,6
824,197
825,31
826,92
827,6
828,152
829,2
830,0
831,29
832,113
833,605.5
834,170
835,6
836,88.5
837,24
838,14
839,10
840,51
841,4
842,6
843,24.5
844,93.5
845,78.5
846,6
847,10
848,20.5
849,160
850,139
851,4
852,10
853,84
854,18.5
855,2
856,2
857,6
858,10
859,32.5
860,21
861,2
862,7
863,188.5
864,15.5
865,4
866,2
867,2
868,6
869,117
870,6
871,160.5
872,10
873,14
874,98.5
875,4
876,10
877,15.5
878,30
879,10
880,6
881,100
882,36.5
883,238.5
884,2
885,0
886,2
887,0
888,34.5
889,2
890,14
891,18.5
892,10
893,54
894,6
895,28
896,69
897,51.5
898,17
899,4
900,2
901,2
902,112
903,128
904,12
905,2
906,50.5
907,74.5
908,165.5
909,290.5
910,46.5
911,6
912,22.5
913,2
914,0
915,2
916,71.5
917,15.5
918,2
919,2
920,2
921,2
922,2
923,2
924,2
925,10
926,34
927,193.5
928,55
929,83
930,12
931,59.5
932,12
933,8
934,6
935,4
936,19
937,6
938,193
939,149.5
940,6
941,78
942,6
943,85.5
944,34.5
945,2
946,20
947,12
948,0
949,10.5
950,4
951,4
952,4
953,2
954,44.5
955,6
956,265.5
957,6
958,23.5
959,38.5
960,6
961,8.5
962,11.5
963,6
964,4
965,10
966,6
967,29.5
968,10
969,11.5
970,0
971,4.5
972,4
973,2
974,11.5
975,2
976,2
977,99.5
978,0
979,257.5
980,10
981,12
982,11.5
983,47.5
984,8
985,4
986,11.5
987,2
988,14
989,23
990,2
991,4
992,0
993,50
994,8.5
995,27
996,148
997,0
998,9
999,4
1000,6
1001,27.5
1002,143
1003,79.5
1004,10
1005,33
1006,2
1007,27.5
1008,31
1009,6
1010,10
1011,126
1012,165.5
1013,6
1014,12
1015,2
1016,2
1017,2
1018,14
1019,141
1020,54
1021,28
1022,2
1023,31
1024,2
1025,5
1026,15.5
1027,53.5
1028,44
1029,59.5
1030,71
1031,6
1032,14
1033,5.5
1034,2
1035,2
1036,2
1037,2
1038,2
1039,2
1040,35
1041,6
1042,6
1043,2
1044,10
1045,151.5
1046,2
1047,6
1048,4
1049,194
1050,2
1051,2
1052,455
1053,2
1054,14
1055,201.5
1056,10
1057,2
1058,6
1059,10
1060,31.5
1061,51.5
1062,7
1063,11
1064,172.5
1065,10
1066,0
1067,2
1068,2
1069,95
1070,120.5
1071,6
1072,10
1073,97.5
1074,17
1075,23
1076,5.5
1077,4
1078,2
1079,2
1080,0
1081,2
1082,2
1083,0
1084,2
1085,171
1086,1
1087,15
1088,8.5
1089,40.5
1090,99.5
1091,6
1092,125.5
1093,28
1094,252.5
1095,147
1096,57
1097,15.5
1098,2
1099,2
1100,8
1101,0
1102,0
1103,0
1104,4
1105,2
1106,2
1107,85.5
1108,10
1109,124.5
1110,6
1111,10
1112,10
1113,164
1114,2
1115,10
1116,6
1117,35
1118,6
1119,0
1120,2
1121,111.5
1122,2
1123,234.5
1124,55.5
1125,6
1126,52
1127,2
1128,2
1129,6
1130,10
1131,14
1132,65
1133,0
1134,0
1135,0
1136,10
1137,5.5
1138,0
1139,8.5
1140,14
1141,135
1142,6
1143,117.5
1144,30.5
1145,1
1146,0
1147,5
1148,2
1149,6
1150,68.5
1151,12
1152,30
1153,14
1154,30
1155,31
1156,161.5
1157,38.5
1158,8
1159,2
1160,2
1161,0
1162,4
1163,2
1164,2
1165,19.5
1166,0
1167,23.5
1168,24.5
1169,7.5
1170,61
1171,177
1172,2
1173,10
1174,4
1175,13.5
1176,446.5
1177,11.5
1178,31
1179,112.5
1180,19.5
1181,8
1182,0
1183,2
1184,2
1185,2
1186,21
1187,20
1188,2
1189,4
1190,10
1191,294.5
1192,6
1193,6
1194,6
1195,102
1196,45.5
1197,8.5
1198,6
1199,15.5
1200,11.5
1201,10
1202,5.5
1203,21
1204,18.5
1205,1.5
1206,2
1207,2
1208,164
1209,2
1210,2
1211,2
1212,2
1213,4
1214,70
1215,2
1216,2
1217,13.5
1218,6
1219,12
1220,18
1221,23
1222,180.5
1223,237.5
1224,46.5
1225,47
1226,10
1227,4
1228,10
1229,6
1230,2
1231,4
1232,11
1233,6
1234,95
1235,2
1236,134
1237,371
1238,7.5
1239,2
1240,2
1241,61
1242,49
1243,2
1244,2
1245,19
1246,2
1247,2
1248,2
1249,2
1250,46.5
1251,0
1252,2
1253,10
1254,13
1255,10
1256,35
1257,2
1258,2
1259,2
1260,34
1261,2
1262,2
1263,2
1264,4
1265,2
1266,2
1267,96
1268,4
1269,13.5
1270,0
1271,0
1272,2
1273,6
1274,485.5
1275,7.5
1276,19.5
1277,567.5
1278,34.5
1279,26.5
1280,63
1281,15.5
1282,6
1283,2
1284,14.5
1285,6
1286,7
1287,2
1288,0
1289,28.5
1290,0
1291,0
1292,15
1293,10
1294,501
1295,8
1296,10
1297,4
1298,6
1299,14
1300,10
1301,362
1302,6
1303,0
1304,0
1305,20.5
1306,2
1307,0
1308,0
1309,0.5
1310,17.5
1311,2.5
1312,14
1313,19
1314,10
1315,14
1316,0
1317,10
1318,38.5
1319,18
1320,109.5
1321,247
1322,88
1323,2
1324,1617.5
1325,6
1326,10
1327,15
1328,0
1329,0
1330,2
1331,4
1332,2
1333,2
1334,4
1335,2
1336,0
1337,6
1338,61.5
1339,10
1340,48.5
1341,49
1342,28.5
1343,2
1344,6
1345,10
1346,71
1347,64.5
1348,0
1349,8
1350,13
1351,2
1352,2
1353,0
1354,2
1355,5.5
1356,80
1357,6
1358,37
1359,6
1360,22.5
1361,10
1362,40
1363,389.5
1364,22
1365,20
1366,2
1367,179.5
1368,2
1369,2
1370,15.5
1371,6
1372,17.5
1373,15.5
1374,138
1375,0
1376,6
1377,30
1378,59
1379,35.5
1380,6
1381,51
1382,148
1383,117
1384,15.5
1385,2
1386,0
1387,4
1388,4
1389,4
1390,11.5
1391,19
1392,6
1393,10
1394,28.5
1395,36
1396,51.5
1397,21
1398,87.5
1399,10
1400,10
1401,143
1402,15.5
1403,2
1404,73
1405,4
1406,0
1407,4
1408,2
1409,208.5
1410,0
1411,4
1412,6
1413,6
1414,24.5
1415,11
1416,0
1417,11.5
1418,2
1419,2
1420,41.5
1421,12
1422,9
1423,7
1424,6
1425,8
1426,7
1427,2
1428,11.5
1429,6
1430,19
1431,180
1432,6
1433,22.5
1434,337
1435,62
1436,2
1437,2
1438,7.5
1439,2
1440,4
1441,2
1442,6
1443,9
1444,2
1445,6
1446,25.5
1447,2
1448,6
1449,86.5
1450,212.5
1451,0
1452,158
1453,6
1454,0
1455,0
1456,203
1457,6
1458,4
1459,4
1460,10
1461,12.5
1462,6
1463,19.5
1464,41
1465,76
1466,6
1467,70.5
1468,14
1469,15
1470,6
1471,2
1472,2
1473,21.5
1474,2
1475,4
1476,19
1477,295.5
1478,0
1479,2
1480,373
1481,15.5
1482,6
1483,83
1484,2
1485,28.5
1486,4
1487,7.5
1488,6
1489,48.5
1490,28.5
1491,70
1492,1
1493,400
1494,2
1495,2
1496,2
1497,2
1498,4
1499,2
1500,2
1501,10
1502,22.5
1503,10
1504,6
1505,31.5
1506,14
1507,30.5
1508,47
1509,28
1510,129.5
1511,2
1512,2
1513,0
1514,2
1515,2
1516,2
1517,112
1518,12.5
1519,389
1520,188
1521,19
1522,10
1523,20.5
1524,23.5
1525,17.5
1526,6
1527,23
1528,14
1529,10
1530,54
1531,46
1532,182
1533,76
1534,75
1535,28.5
1536,2
1537,0
1538,2
1539,3
1540,2
1541,40.5
1542,0
1543,2
1544,151
1545,2
1546,2
1547,2
1548,13
1549,6
1550,100.5
1551,6
1552,27
1553,130
1554,0
1555,17.5
1556,2
1557,2
1558,4
1559,11.5
1560,209
1561,38.5
1562,2
1563,2
1564,0
1565,4
1566,2
1567,0
1568,110.5
1569,320.5
1570,9
1571,14
1572,10
1573,14.5
1574,12.5
1575,6
1576,9
1577,10
1578,2.5
1579,0
1580,4
1581,0
1582,2
1583,542.5
1584,15.5
1585,10
1586,10
1587,77
1588,6
1589,10
1590,4
1591,21.5
1592,0
1593,1580
1594,39.5
1595,12.5
1596,809
1597,2
1598,2
1599,14
1600,0
1601,20.5
1602,2
1603,4
1604,270
1605,75.5
1606,30.5
1607,45
1608,2
1609,8.5
1610,15.5
1611,6
1612,2
1613,26
1614,6
1615,88.5
1616,122
1617,2
1618,14
1619,2
1620,4
1621,2
1622,2
1623,6
1624,6
1625,39.5
1626,6
1627,6
1628,2
1629,7
1630,41
1631,6
1632,16
1633,29.5
1634,0
1635,1
1636,175.5
1637,0
1638,0
1639,2
1640,0
1641,4
1642,4
1643,8.5
1644,160.5
1645,12.5
1646,6
1647,26.5
1648,8.5
1649,4
1650,14
1651,6
1652,14.5
1653,63.5
1654,6
1655,1420.5
1656,0
1657,21
1658,2
1659,2
1660,10
1661,457
1662,0
1663,6
1664,77.5
1665,6
1666,40
1667,6
1668,30.5
1669,20
1670,4
1671,11
1672,16
1673,2
1674,0
1675,2
1676,4
1677,2
1678,2
1679,4
1680,2
1681,2
1682,7
1683,26.5
1684,10
1685,13.5
1686,58.5
1687,34.5
1688,10
1689,0
1690,2
1691,0
1692,0
1693,0
1694,20.5
1695,50
1696,33
1697,6
1698,6
1699,8.5
1700,26
1701,10
1702,284.5
1703,5.5
1704,23.5
1705,14
1706,40.5
1707,679
1708,13.5
1709,6
1710,15.5
1711,6
1712,102
1713,6
1714,15.5
1715,21.5
1716,4
1717,2
1718,74.5
1719,53.5
1720,12
1721,6
1722,36.5
1723,36.5
1724,6
1725,6
1726,19
1727,0
1728,22.5
1729,51.5
1730,0
1731,2
1732,2
1733,4
1734,281.5
1735,121
1736,10
1737,8.5
1738,24.5
1739,22.5
1740,8
1741,6
1742,80.5
1743,30.5
1744,338.5
1745,112
1746,2
1747,4
1748,4
1749,5
1750,2
1751,2
1752,29
1753,6
1754,4
1755,23
1756,242.5
1757,224.5
1758,12.5
1759,2
1760,11.5
1761,330.5
1762,64
1763,6
1764,11
1765,6
1766,29.5
1767,14.5
1768,6
1769,6
1770,17
1771,67
1772,10
1773,69.5
1774,6
1775,69
1776,2
1777,2
1778,0
1779,4
1780,2
1781,0
1782,655
1783,0
1784,297.5
1785,6
1786,12
1787,22
1788,37.5
1789,61
1790,206
1791,4
1792,2
1793,10
1794,2
1795,0
1796,70.5
1797,6
1798,14
1799,2
1800,17.5
1801,30.5
1802,4
1803,19
1804,49
1805,6
1806,2
1807,24
1808,10
1809,19.5
1810,23
1811,6
1812,5
1813,304
1814,2
1815,2
1816,131.5
1817,172
1818,6
1819,4
1820,82.5
1821,6
1822,10
1823,14
1824,59
1825,12
1826,48
1827,0
1828,2
1829,6
1830,2
1831,565
1832,2
1833,2
1834,2
1835,2
1836,2
1837,245
1838,34
1839,20
1840,4494.5
1841,12.5
1842,12
1843,14
1844,19
1845,2
1846,40.5
1847,10
1848,21.5
1849,10
1850,18
1851,28
1852,6
1853,2
1854,2
1855,0
1856,2
1857,2
1858,243.5
1859,2
1860,8.5
1861,6
1862,93
1863,6
1864,18
1865,6
1866,6
1867,6
1868,46.5
1869,21
1870,15.5
1871,6
1872,2
1873,2
1874,2
1875,4
1876,2
1877,52.5
1878,7.5
1879,6
1880,2
1881,14
1882,6
1883,8.5
1884,8.5
1885,48.5
1886,96
1887,26
1888,19
1889,6
1890,2
1891,19
1892,2
1893,1903.5
1894,2
1895,2
1896,2
1897,1176
1898,19
1899,2
1900,10
1901,35.5
1902,41
1903,6
1904,2
1905,26
1906,13
1907,10
1908,48
1909,108
1910,37
1911,51.5
1912,2
1913,156.5
1914,2
1915,2
1916,14
1917,6
1918,83.5
1919,6
1920,14
1921,41.5
1922,7.5
1923,8
1924,32
1925,23
1926,6
1927,2
1928,14
1929,10
1930,10
1931,22.5
1932,6
1933,15.5
1934,0
1935,50
1936,10.5
1937,6
1938,6
1939,16.5
1940,2
1941,1.5
1942,6
1943,7
1944,149.5
1945,0
1946,19
1947,8
1948,29
1949,1358
1950,2
1951,3
1952,212
1953,2
1954,2
1955,2
1956,112.5
1957,107.5
1958,16
1959,0.5
1960,108.5
1961,22
1962,41
1963,35
1964,2
1965,7.5
1966,6
1967,10
1968,6
1969,12
1970,32.5
1971,32
1972,8.5
1973,6
1974,186
1975,6
1976,112
1977,0
1978,13
1979,2
1980,2
1981,2
1982,13.5
1983,2
1984,949.5
1985,10
1986,14
1987,42
1988,8.5
1989,10
1990,24.5
1991,32
1992,6
1993,35.5
1994,6
1995,45.5
1996,10
1997,925
1998,0
1999,2
2000,20.5
2001,2
2002,8
2003,132
2004,0
2005,4
2006,2
2007,2
2008,0
2009,73
2010,98
2011,6
2012,293.5
2013,15.5
2014,120
2015,6
2016,19
2017,6
2018,2
2019,10
2020,6
2021,0
2022,74
2023,2
2024,0
2025,0
2026,2
2027,2
2028,2
2029,2
2030,6
2031,9
2032,22.5
2033,179
2034,6
2035,6
2036,23.5
2037,6
2038,8.5
2039,27.5
2040,94.5
2041,124
2042,2
2043,2
2044,2
2045,2
2046,6
2047,13.5
2048,4
2049,15.5
2050,22.5
2051,10
2052,8.5
2053,22.5
2054,36
2055,12
2056,28.5
2057,6
2058,6
2059,46.5
2060,6
2061,6
2062,6
2063,168
2064,75.5
2065,2
2066,2
2067,2
2068,10
2069,2
2070,6
2071,74
2072,4
2073,39.5
2074,11.5
2075,14
2076,44
2077,10
2078,6
2079,79.5
2080,0
2081,3.5
2082,2
2083,2
2084,12.5
2085,2
2086,6
2087,41.5
2088,4
2089,21.5
2090,7
2091,5.5
2092,6
2093,6
2094,6
2095,26
2096,5.5
2097,127.5
2098,11.5
2099,10
2100,6
2101,22.5
2102,226.5
2103,6
2104,559
2105,0
2106,3.5
2107,112.5
2108,2
2109,10
2110,4
2111,4
2112,78
2113,190.5
2114,68
2115,6
2116,6
2117,10
2118,54
2119,27.5
2120,6
2121,35.5
2122,9.5
2123,6
2124,27
2125,6
2126,62
2127,129.5
2128,26.5
2129,10
2130,18
2131,62.5
2132,8.5
2133,75
2134,2
2135,83.5
2136,10.5
2137,2
2138,2
2139,2.5
2140,16
2141,2
2142,4
2143,6
2144,10
2145,18
2146,6
2147,19
2148,6
2149,2
2150,10
2151,14
2152,14
2153,17.5
2154,19
2155,10
2156,182.5
2157,2
2158,83.5
2159,2
2160,10
2161,4
2162,0
2163,0
2164,2
2165,215.5
2166,6
2167,10
2168,4
2169,6
2170,2
2171,7
2172,13.5
2173,6
2174,15.5
2175,6
2176,6
2177,6
2178,10
2179,30.5
2180,2
2181,2
2182,0
2183,6
2184,28.5
2185,6
2186,6
2187,6
2188,11.5
2189,2
2190,6
2191,176.5
2192,6
2193,14
2194,199
2195,9
2196,2
2197,19.5
2198,2
2199,16
2200,23.5
2201,11
2202,6
2203,21
2204,15.5
2205,24
2206,6
2207,2
2208,19.5
2209,4
2210,47.5
2211,7.5
2212,15.5
2213,0
2214,2
2215,2
2216,21
2217,33
2218,494.5
2219,10
2220,6
2221,9.5
2222,10
2223,130
2224,35
2225,14
2226,12
2227,12.5
2228,9
2229,10
2230,10
2231,42
2232,28
2233,0
2234,2
2235,2
2236,68.5
2237,0
2238,4
2239,2
2240,19
2241,4
2242,909
2243,594
2244,469
2245,10
2246,6
2247,29.5
2248,14
2249,26
2250,23
2251,86.5
2252,11.5
2253,36
2254,28
2255,31.5
2256,32.5
2257,12
2258,19
2259,20
2260,6
2261,60.5
2262,6
2263,5
2264,49.5
2265,2
2266,0
2267,26.5
2268,6
2269,92
2270,6
2271,6
2272,10
2273,15.5
2274,19
2275,6
2276,4
2277,72.5
2278,13
2279,4
2280,2
2281,23.5
2282,59
2283,14.5
2284,26
2285,2
2286,17.5
2287,2
2288,26
2289,31.5
2290,263.5
2291,6
2292,6
2293,7
2294,6
2295,2
2296,2
2297,20
2298,0
2299,2
2300,2
2301,2
2302,0
2303,88.5
2304,623.5
2305,6
2306,6
2307,10
2308,29.5
2309,10
2310,51.5
2311,6
2312,18
2313,6
2314,48
2315,232
2316,6
2317,13
2318,180
2319,191
2320,173.5
2321,6
2322,2
2323,2
2324,11.5
2325,2
2326,4
2327,2
2328,0
2329,2
2330,4
2331,102
2332,14
2333,84
2334,6
2335,49
2336,6
2337,10
2338,6
2339,41.5
2340,281.5
2341,99
2342,2
2343,2
2344,0
2345,0
2346,0
2347,2
2348,0
2349,787.5
2350,6
2351,6
2352,37
2353,9
2354,4
2355,19.5
2356,19
2357,6
2358,6
2359,10
2360,27.5
2361,10
2362,10
2363,6
2364,18
2365,7
2366,336.5
2367,2
2368,2
2369,2
2370,2
2371,2
2372,0
2373,2
2374,22.5
2375,12.5
2376,4
2377,10
2378,10
2379,19
2380,10
2381,7.5
2382,6
2383,117
2384,24.5
2385,26
2386,27
2387,6
2388,17.5
2389,67
2390,42.5
2391,19
2392,6
2393,2
2394,11
2395,1
2396,2
2397,2
2398,2
2399,2
2400,6
2401,6
2402,6
2403,6
2404,11.5
2405,22.5
2406,6
2407,6
2408,64.5
2409,144
2410,90.5
2411,2
2412,5.5
2413,4
2414,40.5
2415,4
2416,6
2417,2
2418,10
2419,14
2420,184.5
2421,70
2422,18
2423,0
2424,14
2425,21
2426,92.5
2427,42
2428,15.5
2429,0
2430,2
2431,0
2432,118.5
2433,10
2434,61
2435,131.5
2436,37.5
2437,14
2438,11.5
2439,10
2440,6
2441,113.5
2442,125
2443,6
2444,88.5
2445,2
2446,2
2447,5.5
2448,260.5
2449,14
2450,15.5
2451,41
2452,6
2453,58
2454,10
2455,24
2456,14
2457,10
2458,77
2459,6
2460,19
2461,2
2462,0
2463,511
2464,2
2465,0
2466,2
2467,4
2468,38
2469,4
2470,6
2471,4
2472,6
2473,16.5
2474,6
2475,2
2476,19.5
2477,26
2478,57.5
2479,40.5
2480,220.5
2481,84
2482,108.5
2483,29.5
2484,9
2485,2
2486,92
2487,2
2488,125
2489,4
2490,2
2491,340.5
2492,48
2493,6
2494,44.5
2495,13
2496,8.5
2497,4
2498,6
2499,6
2500,6
2501,6
2502,8
2503,2
2504,2
2505,2
2506,6
2507,15.5
2508,12
2509,37.5
2510,6
2511,12.5
2512,11.5
2513,7
2514,10
2515,118
2516,31
2517,19
2518,6
2519,74
2520,197.5
2521,2
2522,6
2523,14
2524,14.5
2525,2
2526,109.5
2527,2
2528,0
2529,37.5
2530,8.5
2531,21.5
2532,9
2533,20.5
2534,6
2535,51.5
2536,6
2537,31
2538,4
2539,5.5
2540,238
2541,2
2542,49.5
2543,105.5
2544,6
2545,6
2546,6
2547,50
2548,21
2549,7.5
2550,10
2551,6
2552,10
2553,14
2554,57
2555,0
2556,6
2557,111.5
2558,0
2559,15
2560,2
2561,0
2562,994.5
2563,85
2564,64
2565,6
2566,24
2567,23
2568,10
2569,10
2570,6
2571,15.5
2572,10
2573,10
2574,4
2575,19.5
2576,18
2577,7.5
2578,2
2579,93
2580,86
2581,285.5
2582,2
2583,0
2584,73
2585,704.5
2586,2
2587,10
2588,6
2589,15.5
2590,4
2591,4
2592,9.5
2593,26
2594,14.5
2595,71
2596,149.5
2597,10
2598,0
2599,2.5
2600,102
2601,2
2602,0
2603,7
2604,10
2605,6
2606,2
2607,6
2608,4
2609,47
2610,64
2611,22
2612,2
2613,2
2614,5
2615,6
2616,10
2617,10
2618,43.5
2619,24.5
2620,19.5
2621,61
2622,10
2623,6
2624,37.5
2625,12
2626,6
2627,91.5
2628,38
2629,0
2630,2
2631,0
2632,447
2633,157.5
2634,31
2635,23
2636,2
2637,2
2638,6
2639,201
2640,24
2641,12
2642,6
2643,2
2644,2
2645,2
2646,2
2647,48
2648,5
2649,69
2650,10
2651,26
2652,6
2653,578.5
2654,2.5
2655,2
2656,14
2657,14
2658,295.5
2659,112.5
2660,12.5
2661,27.5
2662,12
2663,9
2664,2
2665,29
2666,11
2667,17.5
2668,0
2669,19
2670,2
2671,112
2672,145
2673,185
2674,6
2675,132.5
2676,0
2677,139.5
2678,2
2679,0
2680,2
2681,32.5
2682,2
2683,59
2684,398.5
2685,6
2686,67
2687,165
2688,8.5
2689,10
2690,6
2691,2
2692,23.5
2693,107
2694,0
2695,2.5
2696,37
2697,32
2698,9
2699,6
2700,10
2701,10
2702,6
2703,24
2704,4
2705,79.5
2706,55.5
2707,8.5
2708,79
2709,0
2710,2
2711,0
2712,0
2713,19
2714,6
2715,15.5
2716,39
2717,30
2718,10
2719,212.5
2720,19
2721,99.5
2722,508.5
2723,13
2724,50
2725,2
2726,8
2727,2
2728,2
2729,132
2730,42
2731,98.5
2732,191
2733,14
2734,11.5
2735,6
2736,10
2737,22.5
